OfftakeName,Month,Year,Week,transaction_date,transaction_sum,transaction_avg
Water Ordering - 32333,1,2023,1,1/04/2023,27.70716476,27.70716476
Water Ordering - 32340,1,2023,1,1/04/2023,227.1147766,227.1147766
Water Ordering - 32343,1,2023,1,1/04/2023,,
Water Ordering - 68013,1,2023,1,1/04/2023,0,0
Water Ordering - 85698,1,2023,1,1/04/2023,0,0
Water Ordering - 96147,1,2023,1,1/04/2023,33.26977539,33.26977539
Water Ordering - 2000023,1,2023,1,1/04/2023,321.260498,321.260498
Water Ordering - 32364,1,2023,1,1/04/2023,93.03123474,93.03123474
Water Ordering - 32367,1,2023,1,1/04/2023,6921.744034,133.1104622
Water Ordering - 32374,1,2023,1,1/04/2023,19.48279572,19.48279572
Water Ordering - 32375,1,2023,1,1/04/2023,9.943099976,9.943099976
Water Ordering - 32376,1,2023,1,1/04/2023,64.94670677,21.64890226
Water Ordering - 68027,1,2023,1,1/04/2023,0.000118865,0.000118865
Water Ordering - 32286,1,2023,1,1/05/2023,108.5913925,108.5913925
Water Ordering - 32287,1,2023,1,1/05/2023,33586.88416,479.8126308
Water Ordering - 32288,1,2023,1,1/05/2023,195.979187,195.979187
Water Ordering - 32296,1,2023,1,1/05/2023,24.91986847,12.45993423
Water Ordering - 32299,1,2023,1,1/05/2023,12501.26021,176.0740874
Water Ordering - 32302,1,2023,1,1/05/2023,0,0
Water Ordering - 32305,1,2023,1,1/05/2023,592.9488449,34.87934382
Water Ordering - 32321,1,2023,1,1/05/2023,83.45489502,83.45489502
Water Ordering - 32322,1,2023,1,1/05/2023,,
Water Ordering - 32326,1,2023,1,1/05/2023,0,0
Water Ordering - 32330,1,2023,1,1/05/2023,122.2746618,2.108183824
Water Ordering - 32333,1,2023,1,1/05/2023,27.70716476,27.70716476
Water Ordering - 32340,1,2023,1,1/05/2023,227.1147766,227.1147766
Water Ordering - 32343,1,2023,1,1/05/2023,,
Water Ordering - 68013,1,2023,1,1/05/2023,0,0
Water Ordering - 85698,1,2023,1,1/05/2023,0,0
Water Ordering - 96147,1,2023,1,1/05/2023,33.26977539,33.26977539
Water Ordering - 2000023,1,2023,1,1/05/2023,8366.395935,321.784459
Water Ordering - 32364,1,2023,1,1/05/2023,5563.380211,94.29457985
Water Ordering - 32367,1,2023,1,1/05/2023,13001.10947,135.4282236
Water Ordering - 32374,1,2023,1,1/05/2023,558.291996,19.93899986
Water Ordering - 32375,1,2023,1,1/05/2023,9.943099976,9.943099976
Water Ordering - 32376,1,2023,1,1/05/2023,486.7457752,22.12480796
Water Ordering - 68027,1,2023,1,1/05/2023,0.000118865,0.000118865
Water Ordering - 32286,1,2023,1,1/06/2023,108.5913925,108.5913925
Water Ordering - 32287,1,2023,1,1/06/2023,31421.34052,483.4052387
Water Ordering - 32288,1,2023,1,1/06/2023,10036.65446,196.7971464
Water Ordering - 32296,1,2023,1,1/06/2023,12.4604187,12.4604187
Water Ordering - 32299,1,2023,1,1/06/2023,12861.58965,178.6331895
Water Ordering - 32302,1,2023,1,1/06/2023,0,0
Water Ordering - 32305,1,2023,1,1/06/2023,35.08178329,35.08178329
Water Ordering - 32321,1,2023,1,1/06/2023,4477.587372,84.4827806
Water Ordering - 32322,1,2023,1,1/06/2023,,
Water Ordering - 32326,1,2023,1,1/06/2023,0,0
Water Ordering - 32330,1,2023,1,1/06/2023,353.6930044,4.715906725
Water Ordering - 32333,1,2023,1,1/06/2023,1353.235033,28.19239652
Water Ordering - 32340,1,2023,1,1/06/2023,227.1147766,227.1147766
Water Ordering - 32343,1,2023,1,1/06/2023,,
Water Ordering - 68013,1,2023,1,1/06/2023,0,0
Water Ordering - 85698,1,2023,1,1/06/2023,0,0
Water Ordering - 96147,1,2023,1,1/06/2023,33.26977539,33.26977539
Water Ordering - 2000023,1,2023,1,1/06/2023,31136.50009,324.3385426
Water Ordering - 32364,1,2023,1,1/06/2023,9368.38987,97.58739448
Water Ordering - 32367,1,2023,1,1/06/2023,7164.048264,137.7701589
Water Ordering - 32374,1,2023,1,1/06/2023,20.38516235,20.38516235
Water Ordering - 32375,1,2023,1,1/06/2023,9.943099976,9.943099976
Water Ordering - 32376,1,2023,1,1/06/2023,597.0708923,22.96426509
Water Ordering - 68027,1,2023,1,1/06/2023,0.000118865,0.000118865
Water Ordering - 32286,1,2023,1,1/07/2023,108.5913925,108.5913925
Water Ordering - 32287,1,2023,1,1/07/2023,22381.11658,486.5460125
Water Ordering - 32288,1,2023,1,1/07/2023,12314.97139,198.6285708
Water Ordering - 32296,1,2023,1,1/07/2023,12.4604187,12.4604187
Water Ordering - 32299,1,2023,1,1/07/2023,179.9650726,179.9650726
Water Ordering - 32302,1,2023,1,1/07/2023,0,0
Water Ordering - 32305,1,2023,1,1/07/2023,35.08178329,35.08178329
Water Ordering - 32321,1,2023,1,1/07/2023,7046.753548,86.99695738
Water Ordering - 32322,1,2023,1,1/07/2023,,
Water Ordering - 32326,1,2023,1,1/07/2023,0,0
Water Ordering - 32330,1,2023,1,1/07/2023,280.4611926,7.011529815
Water Ordering - 32333,1,2023,1,1/07/2023,28.68919182,28.68919182
Water Ordering - 32340,1,2023,1,1/07/2023,227.1147766,227.1147766
Water Ordering - 32343,1,2023,1,1/07/2023,,
Water Ordering - 68013,1,2023,1,1/07/2023,0,0
Water Ordering - 85698,1,2023,1,1/07/2023,0,0
Water Ordering - 96147,1,2023,1,1/07/2023,33.26977539,33.26977539
Water Ordering - 2000023,1,2023,1,1/07/2023,31514.86533,328.2798471
Water Ordering - 32364,1,2023,1,1/07/2023,9761.756416,101.6849627
Water Ordering - 32367,1,2023,1,1/07/2023,138.585022,138.585022
Water Ordering - 32374,1,2023,1,1/07/2023,583.9498882,20.85535315
Water Ordering - 32375,1,2023,1,1/07/2023,9.943099976,9.943099976
Water Ordering - 32376,1,2023,1,1/07/2023,284.0650558,23.67208799
Water Ordering - 68027,1,2023,1,1/07/2023,0.000118865,0.000118865
Water Ordering - 32286,1,2023,2,1/08/2023,108.5913925,108.5913925
Water Ordering - 32287,1,2023,2,1/08/2023,23971.19608,489.2080832
Water Ordering - 32288,1,2023,2,1/08/2023,199.616333,199.616333
Water Ordering - 32296,1,2023,2,1/08/2023,12.4604187,12.4604187
Water Ordering - 32299,1,2023,2,1/08/2023,12357.7081,181.7310015
Water Ordering - 32302,1,2023,2,1/08/2023,0,0
Water Ordering - 32305,1,2023,2,1/08/2023,35.08178329,35.08178329
Water Ordering - 32321,1,2023,2,1/08/2023,7293.739914,90.04617178
Water Ordering - 32322,1,2023,2,1/08/2023,,
Water Ordering - 32326,1,2023,2,1/08/2023,0,0
Water Ordering - 32330,1,2023,2,1/08/2023,569.8761911,9.045653828
Water Ordering - 32333,1,2023,2,1/08/2023,28.68919182,28.68919182
Water Ordering - 32340,1,2023,2,1/08/2023,227.1147766,227.1147766
Water Ordering - 32343,1,2023,2,1/08/2023,,
Water Ordering - 68013,1,2023,2,1/08/2023,0,0
Water Ordering - 85698,1,2023,2,1/08/2023,0,0
Water Ordering - 96147,1,2023,2,1/08/2023,33.26977539,33.26977539
Water Ordering - 2000023,1,2023,2,1/08/2023,31881.75217,332.1015851
Water Ordering - 32364,1,2023,2,1/08/2023,10155.35741,105.7849731
Water Ordering - 32367,1,2023,2,1/08/2023,138.585022,138.585022
Water Ordering - 32374,1,2023,2,1/08/2023,610.1977596,21.79277713
Water Ordering - 32375,1,2023,2,1/08/2023,9.943099976,9.943099976
Water Ordering - 32376,1,2023,2,1/08/2023,23.88132668,23.88132668
Water Ordering - 68027,1,2023,2,1/08/2023,0.000118865,0.000118865
Water Ordering - 32286,1,2023,2,1/09/2023,108.5913925,108.5913925
Water Ordering - 32287,1,2023,2,1/09/2023,27560.17145,492.1459187
Water Ordering - 32288,1,2023,2,1/09/2023,5201.706894,200.0656498
Water Ordering - 32296,1,2023,2,1/09/2023,12.4604187,12.4604187
Water Ordering - 32299,1,2023,2,1/09/2023,13895.31018,185.2708024
Water Ordering - 32302,1,2023,2,1/09/2023,0,0
Water Ordering - 32305,1,2023,2,1/09/2023,35.08178329,35.08178329
Water Ordering - 32321,1,2023,2,1/09/2023,2857.721931,92.18457843
Water Ordering - 32322,1,2023,2,1/09/2023,,
Water Ordering - 32326,1,2023,2,1/09/2023,0,0
Water Ordering - 32330,1,2023,2,1/09/2023,738.4653482,11.53852107
Water Ordering - 32333,1,2023,2,1/09/2023,1910.371838,29.39033596
Water Ordering - 32340,1,2023,2,1/09/2023,227.1147766,227.1147766
Water Ordering - 32343,1,2023,2,1/09/2023,,
Water Ordering - 68013,1,2023,2,1/09/2023,0,0
Water Ordering - 85698,1,2023,2,1/09/2023,0,0
Water Ordering - 96147,1,2023,2,1/09/2023,33.26977539,33.26977539
Water Ordering - 2000023,1,2023,2,1/09/2023,32239.94394,335.8327494
Water Ordering - 32364,1,2023,2,1/09/2023,10549.10236,109.886483
Water Ordering - 32367,1,2023,2,1/09/2023,138.585022,138.585022
Water Ordering - 32374,1,2023,2,1/09/2023,22.23249817,22.23249817
Water Ordering - 32375,1,2023,2,1/09/2023,9.943099976,9.943099976
Water Ordering - 32376,1,2023,2,1/09/2023,23.88132668,23.88132668
Water Ordering - 68027,1,2023,2,1/09/2023,0.000118865,0.000118865
Water Ordering - 32286,1,2023,2,1/10/2023,108.5913925,108.5913925
Water Ordering - 32287,1,2023,2,1/10/2023,21775.81049,494.9047838
Water Ordering - 32288,1,2023,2,1/10/2023,6230.732376,200.991367
Water Ordering - 32296,1,2023,2,1/10/2023,12.4604187,12.4604187
Water Ordering - 32299,1,2023,2,1/10/2023,6747.215088,187.4226413
Water Ordering - 32302,1,2023,2,1/10/2023,0,0
Water Ordering - 32305,1,2023,2,1/10/2023,211.1228447,35.18714078
Water Ordering - 32321,1,2023,2,1/10/2023,92.75158691,92.75158691
Water Ordering - 32322,1,2023,2,1/10/2023,,
Water Ordering - 32326,1,2023,2,1/10/2023,0,0
Water Ordering - 32330,1,2023,2,1/10/2023,471.9804564,13.11056823
Water Ordering - 32333,1,2023,2,1/10/2023,2029.703899,30.75308938
Water Ordering - 32340,1,2023,2,1/10/2023,227.1147766,227.1147766
Water Ordering - 32343,1,2023,2,1/10/2023,,
Water Ordering - 68013,1,2023,2,1/10/2023,0,0
Water Ordering - 85698,1,2023,2,1/10/2023,0,0
Water Ordering - 96147,1,2023,2,1/10/2023,33.26977539,33.26977539
Water Ordering - 2000023,1,2023,2,1/10/2023,24070.46408,339.0206209
Water Ordering - 32364,1,2023,2,1/10/2023,10942.68778,113.9863311
Water Ordering - 32367,1,2023,2,1/10/2023,138.585022,138.585022
Water Ordering - 32374,1,2023,2,1/10/2023,22.23249817,22.23249817
Water Ordering - 32375,1,2023,2,1/10/2023,9.943099976,9.943099976
Water Ordering - 32376,1,2023,2,1/10/2023,23.88132668,23.88132668
Water Ordering - 68027,1,2023,2,1/10/2023,0.000118865,0.000118865
Water Ordering - 32286,1,2023,2,1/11/2023,108.5913925,108.5913925
Water Ordering - 32287,1,2023,2,1/11/2023,31867.99512,497.9374237
Water Ordering - 32288,1,2023,2,1/11/2023,11334.32837,202.3987209
Water Ordering - 32296,1,2023,2,1/11/2023,12.4604187,12.4604187
Water Ordering - 32299,1,2023,2,1/11/2023,15149.19304,189.364913
Water Ordering - 32302,1,2023,2,1/11/2023,0,0
Water Ordering - 32305,1,2023,2,1/11/2023,35.30468369,35.30468369
Water Ordering - 32321,1,2023,2,1/11/2023,4402.355476,93.6671378
Water Ordering - 32322,1,2023,2,1/11/2023,,
Water Ordering - 32326,1,2023,2,1/11/2023,0,0
Water Ordering - 32330,1,2023,2,1/11/2023,13.7018013,13.7018013
Water Ordering - 32333,1,2023,2,1/11/2023,1500.881029,31.93363892
Water Ordering - 32340,1,2023,2,1/11/2023,7065.226776,227.9105412
Water Ordering - 32343,1,2023,2,1/11/2023,,
Water Ordering - 68013,1,2023,2,1/11/2023,0,0
Water Ordering - 85698,1,2023,2,1/11/2023,0,0
Water Ordering - 96147,1,2023,2,1/11/2023,33.26977539,33.26977539
Water Ordering - 2000023,1,2023,2,1/11/2023,340.3374634,340.3374634
Water Ordering - 32364,1,2023,2,1/11/2023,11338.49085,118.1092797
Water Ordering - 32367,1,2023,2,1/11/2023,138.585022,138.585022
Water Ordering - 32374,1,2023,2,1/11/2023,520.7889767,22.64299899
Water Ordering - 32375,1,2023,2,1/11/2023,9.943099976,9.943099976
Water Ordering - 32376,1,2023,2,1/11/2023,23.88132668,23.88132668
Water Ordering - 68027,1,2023,2,1/11/2023,0.000118865,0.000118865
Water Ordering - 32286,1,2023,2,1/12/2023,1196.287956,108.7534506
Water Ordering - 32287,1,2023,2,1/12/2023,28072.8396,501.3007071
Water Ordering - 32288,1,2023,2,1/12/2023,203.2779388,203.2779388
Water Ordering - 32296,1,2023,2,1/12/2023,12.4604187,12.4604187
Water Ordering - 32299,1,2023,2,1/12/2023,4392.752335,190.9892319
Water Ordering - 32302,1,2023,2,1/12/2023,0,0
Water Ordering - 32305,1,2023,2,1/12/2023,35.30468369,35.30468369
Water Ordering - 32321,1,2023,2,1/12/2023,4582.764595,95.4742624
Water Ordering - 32322,1,2023,2,1/12/2023,,
Water Ordering - 32326,1,2023,2,1/12/2023,0,0
Water Ordering - 32330,1,2023,2,1/12/2023,13.7018013,13.7018013
Water Ordering - 32333,1,2023,2,1/12/2023,1546.861637,32.91194973
Water Ordering - 32340,1,2023,2,1/12/2023,21734.05943,231.2133982
Water Ordering - 32343,1,2023,2,1/12/2023,,
Water Ordering - 68013,1,2023,2,1/12/2023,0,0
Water Ordering - 85698,1,2023,2,1/12/2023,0,0
Water Ordering - 96147,1,2023,2,1/12/2023,33.26977539,33.26977539
Water Ordering - 2000023,1,2023,2,1/12/2023,16727.17896,341.3709991
Water Ordering - 32364,1,2023,2,1/12/2023,4963.494156,121.0608331
Water Ordering - 32367,1,2023,2,1/12/2023,138.585022,138.585022
Water Ordering - 32374,1,2023,2,1/12/2023,92.38341713,23.09585428
Water Ordering - 32375,1,2023,2,1/12/2023,9.943099976,9.943099976
Water Ordering - 32376,1,2023,2,1/12/2023,23.88132668,23.88132668
Water Ordering - 68027,1,2023,2,1/12/2023,0.000118865,0.000118865
Water Ordering - 32286,1,2023,2,1/13/2023,4162.939911,109.5510503
Water Ordering - 32287,1,2023,2,1/13/2023,25720.30954,504.3197949
Water Ordering - 32288,1,2023,2,1/13/2023,203.2779388,203.2779388
Water Ordering - 32296,1,2023,2,1/13/2023,12.4604187,12.4604187
Water Ordering - 32299,1,2023,2,1/13/2023,12922.09428,192.8670789
Water Ordering - 32302,1,2023,2,1/13/2023,0,0
Water Ordering - 32305,1,2023,2,1/13/2023,35.30468369,35.30468369
Water Ordering - 32321,1,2023,2,1/13/2023,7535.055252,97.85786042
Water Ordering - 32322,1,2023,2,1/13/2023,,
Water Ordering - 32326,1,2023,2,1/13/2023,0,0
Water Ordering - 32330,1,2023,2,1/13/2023,13.7018013,13.7018013
Water Ordering - 32333,1,2023,2,1/13/2023,1558.354916,33.87728077
Water Ordering - 32340,1,2023,2,1/13/2023,16729.51994,235.6270415
Water Ordering - 32343,1,2023,2,1/13/2023,,
Water Ordering - 68013,1,2023,2,1/13/2023,0,0
Water Ordering - 85698,1,2023,2,1/13/2023,0,0
Water Ordering - 96147,1,2023,2,1/13/2023,33.26977539,33.26977539
Water Ordering - 2000023,1,2023,2,1/13/2023,16481.03735,343.3549449
Water Ordering - 32364,1,2023,2,1/13/2023,121.9038696,121.9038696
Water Ordering - 32367,1,2023,2,1/13/2023,7541.564209,139.6585965
Water Ordering - 32374,1,2023,2,1/13/2023,398.1490173,23.42053043
Water Ordering - 32375,1,2023,2,1/13/2023,9.943099976,9.943099976
Water Ordering - 32376,1,2023,2,1/13/2023,23.88132668,23.88132668
Water Ordering - 68027,1,2023,2,1/13/2023,0.000118865,0.000118865
Water Ordering - 32286,1,2023,2,1/14/2023,3880.336456,110.8667559
Water Ordering - 32287,1,2023,2,1/14/2023,3034.846802,505.8078003
Water Ordering - 32296,1,2023,2,1/14/2023,12.4604187,12.4604187
Water Ordering - 32299,1,2023,2,1/14/2023,18713.22136,196.9812775
Water Ordering - 32302,1,2023,2,1/14/2023,0,0
Water Ordering - 32305,1,2023,2,1/14/2023,713.6191292,35.68095646
Water Ordering - 32321,1,2023,2,1/14/2023,2094.836998,99.75414276
Water Ordering - 32322,1,2023,2,1/14/2023,,
Water Ordering - 32326,1,2023,2,1/14/2023,0,0
Water Ordering - 32330,1,2023,2,1/14/2023,13.7018013,13.7018013
Water Ordering - 32333,1,2023,2,1/14/2023,34.35876846,34.35876846
Water Ordering - 32340,1,2023,2,1/14/2023,237.5215454,237.5215454
Water Ordering - 32343,1,2023,2,1/14/2023,,
Water Ordering - 68013,1,2023,2,1/14/2023,0,0
Water Ordering - 85698,1,2023,2,1/14/2023,0,0
Water Ordering - 96147,1,2023,2,1/14/2023,33.26977539,33.26977539
Water Ordering - 2000023,1,2023,2,1/14/2023,344.3266296,344.3266296
Water Ordering - 32364,1,2023,2,1/14/2023,121.9234848,121.9234848
Water Ordering - 32367,1,2023,2,1/14/2023,13704.70555,142.7573495
Water Ordering - 32374,1,2023,2,1/14/2023,726.3582344,24.21194115
Water Ordering - 32375,1,2023,2,1/14/2023,9.943099976,9.943099976
Water Ordering - 32376,1,2023,2,1/14/2023,23.88132668,23.88132668
Water Ordering - 68027,1,2023,2,1/14/2023,0.000118865,0.000118865
Water Ordering - 32286,1,2023,3,1/15/2023,4587.424133,111.8883935
Water Ordering - 32287,1,2023,3,1/15/2023,28935.6922,507.6437228
Water Ordering - 32296,1,2023,3,1/15/2023,12.4604187,12.4604187
Water Ordering - 32299,1,2023,3,1/15/2023,13008.27312,200.1272787
Water Ordering - 32302,1,2023,3,1/15/2023,0,0
Water Ordering - 32305,1,2023,3,1/15/2023,36.02461624,36.02461624
Water Ordering - 32321,1,2023,3,1/15/2023,8340.329475,101.7113351
Water Ordering - 32322,1,2023,3,1/15/2023,,
Water Ordering - 32326,1,2023,3,1/15/2023,0,0
Water Ordering - 32330,1,2023,3,1/15/2023,292.3533878,13.9215899
Water Ordering - 32333,1,2023,3,1/15/2023,34.35876846,34.35876846
Water Ordering - 32340,1,2023,3,1/15/2023,237.5215454,237.5215454
Water Ordering - 32343,1,2023,3,1/15/2023,,
Water Ordering - 68013,1,2023,3,1/15/2023,0,0
Water Ordering - 85698,1,2023,3,1/15/2023,0,0
Water Ordering - 96147,1,2023,3,1/15/2023,33.26977539,33.26977539
Water Ordering - 2000023,1,2023,3,1/15/2023,344.3266296,344.3266296
Water Ordering - 32364,1,2023,3,1/15/2023,121.9234848,121.9234848
Water Ordering - 32367,1,2023,3,1/15/2023,13992.17485,145.7518214
Water Ordering - 32374,1,2023,3,1/15/2023,24.70973015,24.70973015
Water Ordering - 32375,1,2023,3,1/15/2023,9.943099976,9.943099976
Water Ordering - 32376,1,2023,3,1/15/2023,23.88132668,23.88132668
Water Ordering - 68027,1,2023,3,1/15/2023,0.000118865,0.000118865
Water Ordering - 32286,1,2023,3,1/16/2023,3499.079842,112.8735433
Water Ordering - 32287,1,2023,3,1/16/2023,35278.89828,511.2883809
Water Ordering - 32296,1,2023,3,1/16/2023,12.4604187,12.4604187
Water Ordering - 32299,1,2023,3,1/16/2023,12962.31432,202.5361612
Water Ordering - 32302,1,2023,3,1/16/2023,0,0
Water Ordering - 32305,1,2023,3,1/16/2023,36.02461624,36.02461624
Water Ordering - 32321,1,2023,3,1/16/2023,103.2647018,103.2647018
Water Ordering - 32322,1,2023,3,1/16/2023,,
Water Ordering - 32326,1,2023,3,1/16/2023,0,0
Water Ordering - 32330,1,2023,3,1/16/2023,1049.969303,15.21694642
Water Ordering - 32333,1,2023,3,1/16/2023,34.35876846,34.35876846
Water Ordering - 32340,1,2023,3,1/16/2023,16032.38219,239.2892864
Water Ordering - 32343,1,2023,3,1/16/2023,,
Water Ordering - 68013,1,2023,3,1/16/2023,0,0
Water Ordering - 85698,1,2023,3,1/16/2023,0,0
Water Ordering - 96147,1,2023,3,1/16/2023,33.26977539,33.26977539
Water Ordering - 2000023,1,2023,3,1/16/2023,344.3266296,344.3266296
Water Ordering - 32364,1,2023,3,1/16/2023,121.9234848,121.9234848
Water Ordering - 32367,1,2023,3,1/16/2023,14249.49599,148.4322499
Water Ordering - 32374,1,2023,3,1/16/2023,577.6833076,25.11666555
Water Ordering - 32375,1,2023,3,1/16/2023,9.943099976,9.943099976
Water Ordering - 32376,1,2023,3,1/16/2023,23.88132668,23.88132668
Water Ordering - 68027,1,2023,3,1/16/2023,0.000118865,0.000118865
Water Ordering - 32286,1,2023,3,1/17/2023,3529.16758,113.8441155
Water Ordering - 32287,1,2023,3,1/17/2023,5136.40033,513.640033
Water Ordering - 32296,1,2023,3,1/17/2023,12.4604187,12.4604187
Water Ordering - 32299,1,2023,3,1/17/2023,14560.95688,205.0838997
Water Ordering - 32302,1,2023,3,1/17/2023,0,0
Water Ordering - 32305,1,2023,3,1/17/2023,762.2435455,36.29731169
Water Ordering - 32321,1,2023,3,1/17/2023,6476.072243,104.4527781
Water Ordering - 32322,1,2023,3,1/17/2023,,
Water Ordering - 32326,1,2023,3,1/17/2023,0,0
Water Ordering - 32330,1,2023,3,1/17/2023,1230.663656,17.83570516
Water Ordering - 32333,1,2023,3,1/17/2023,34.35876846,34.35876846
Water Ordering - 32340,1,2023,3,1/17/2023,7500.461349,241.9503661
Water Ordering - 32343,1,2023,3,1/17/2023,,
Water Ordering - 68013,1,2023,3,1/17/2023,0,0
Water Ordering - 85698,1,2023,3,1/17/2023,0,0
Water Ordering - 96147,1,2023,3,1/17/2023,33.26977539,33.26977539
